"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment",,,,,,,,,,,,,,
"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment",,,,,,,,,,,,,,
State or DC,,,,,,,,,,,,,,
GeoFips,GeoName,LineCode,Description,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
48000,Texas,8,  Real per capita personal income 4,45168,44954,46688,46628,45536,47758,49189,50030,50822,52722,(NA)
48000,Texas,9,  Real per capita PCE 5,33541,33851,34597,35288,35894,36739,37325,37484,36450,39612,(NA)
48000,Texas,,Per capita current dollar statistics,,,,,,,,,,,
48000,Texas,10,  Per capita personal income 6,43863,44396,46739,46760,45862,48518,51341,53247,55118,60548,62586
48000,Texas,11,  Per capita disposable personal income 7,39911,40028,42009,41976,41500,43624,46733,48300,50300,54726,55734
48000,Texas,12,  Per capita personal consumption expenditures (PCE) 8,32894,33814,35204,36040,36749,38066,39450,40509,40235,45460,49082
48000,Texas,,Price indexes,,,,,,,,,,,
48000,Texas,13,  Regional price parities (RPPs) 9,98.086,98.491,98.751,98.89,98.436,97.439,97.831,98.528,98.745,98.502,(NA)
48000,Texas,14,  Implicit regional price deflator 10,98.086,99.825,101.601,101.971,102.519,103.338,105.968,108.314,109.749,113.889,(NA)
48000,Texas,,Employment,,,,,,,,,,,
48000,Texas,15,  Total employment (number of jobs),15095946,15532152,16001898,16414554,16683280,17104407,17608884,17901639,17700743,18559325,19631436
49000,Utah,,Real dollar statistics,,,,,,,,,,,
49000,Utah,1,  Real GDP (millions of chained 2017 dollars) 1,(NA),(NA),(NA),(NA),(NA),172075,182106,192698.7,194753.7,209975.2,213898.3
49000,Utah,2,  Real personal income (millions of constant (2012) dollars) 2,103862.9,106427.7,112153.6,120716.5,127334.3,129351.7,140263.3,147395.7,162511.4,171487.3,(NA)
49000,Utah,3,  Real PCE (millions of constant (2012) dollars) 3,82570.4,85517.8,89678,94078.2,99398.4,101466.5,109539.1,112126.9,115765.3,130179,(NA)
49000,Utah,,Current dollar statistics (millions of dollars),,,,,,,,,,,
49000,Utah,4,  Gross domestic product (GDP),(NA),(NA),(NA),(NA),(NA),172075,186805.7,201285.4,205666.3,232125.1,256369.9
49000,Utah,5,  Personal income,101928.1,105028,111056.4,119661.5,126540.6,134546.7,144645.5,155673.6,169940.2,190468.3,201011.8
49000,Utah,6,  Disposable personal income,91803.6,93752.1,98969.1,106142.6,111885.9,119407.3,128505.3,137667.4,149892.2,165584.7,172439.4
49000,Utah,7,  Personal consumption expenditures,82173,85550.9,90645.5,94983.6,101149.4,107602.9,115404.2,121983.4,125532.7,146418.5,162917
49000,Utah,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,
49000,Utah,8,  Real per capita personal income 4,36310,36597,38010,40251,41571,41382,44096,45595,49521,51375,(NA)
49000,Utah,9,  Real per capita PCE 5,28866,29407,30393,31369,32451,32461,34437,34685,35276,38999,(NA)
49000,Utah,,Per capita current dollar statistics,,,,,,,,,,,
49000,Utah,10,  Per capita personal income 6,35633,36116,37638,39899,41312,43044,45473,48156,51751,57042,59457
49000,Utah,11,  Per capita disposable personal income 7,32094,32239,33541,35392,36528,38201,40399,42586,45646,49589,51005
49000,Utah,12,  Per capita personal consumption expenditures (PCE) 8,28727,29418,30720,31671,33023,34424,36280,37734,38228,43850,48189
49000,Utah,,Price indexes,,,,,,,,,,,
49000,Utah,13,  Regional price parities (RPPs) 9,99.301,98.563,97.733,97.647,96.631,98.77,95.826,97.125,95.185,94.592,(NA)
49000,Utah,14,  Implicit regional price deflator 10,99.301,99.898,100.555,100.689,100.639,104.749,103.796,106.772,105.793,109.368,(NA)
49000,Utah,,Employment,,,,,,,,,,,
49000,Utah,15,  Total employment (number of jobs),1706044,1753374,1803933,1865934,1933131,1995267,2069738,2103035,2135748,2250031,2367996
50000,Vermont,,Real dollar statistics,,,,,,,,,,,
50000,Vermont,1,  Real GDP (millions of chained 2017 dollars) 1,(NA),(NA),(NA),(NA),(NA),32589.2,32827.8,33207.6,32307.1,33860.8,34609.4
50000,Vermont,2,  Real personal income (millions of constant (2012) dollars) 2,28775.4,28647.1,29895.5,30167.6,30536.8,30585.2,30976.6,32615,33687.4,35126.6,(NA)
50000,Vermont,3,  Real PCE (millions of constant (2012) dollars) 3,25985.3,26098.3,26976.3,26806.9,27099.6,27020.8,27625.1,28095.8,26167.1,28727.5,(NA)
50000,Vermont,,Current dollar statistics (millions of dollars),,,,,,,,,,,
50000,Vermont,4,  Gross domestic product (GDP),(NA),(NA),(NA),(NA),(NA),32589.2,33482.6,34628.1,34470.8,37593.5,40830.8
50000,Vermont,5,  Personal income,28291.9,28666,29724.5,30598,31073.3,31960.2,33117.1,34824.1,37273.8,39603.5,40790.3
50000,Vermont,6,  Disposable personal income,25699.9,25784.6,26684.2,27383,27754.9,28590,29770.8,31150.9,33504.1,34985.7,35537.9
50000,Vermont,7,  Personal consumption expenditures,25712.6,26238.4,27111.7,27492.6,27779.6,28687.9,30274.9,30928.4,30323.7,33123.2,36069.1
50000,Vermont,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,
50000,Vermont,8,  Real per capita personal income 4,45627,45269,47167,47443,47988,47860,48351,50815,52432,54412,(NA)
50000,Vermont,9,  Real per capita PCE 5,41203,41241,42561,42158,42586,42282,43119,43774,40727,44499,(NA)
50000,Vermont,,Per capita current dollar statistics,,,,,,,,,,,
50000,Vermont,10,  Per capita personal income 6,44861,45298,46897,48120,48831,50011,51692,54257,57978,61214,63039
50000,Vermont,11,  Per capita disposable personal income 7,40751,40745,42100,43064,43616,44738,46469,48534,52115,54076,54922
50000,Vermont,12,  Per capita personal consumption expenditures (PCE) 8,40771,41462,42775,43236,43655,44891,47255,48187,47168,51197,55743
50000,Vermont,,Price indexes,,,,,,,,,,,
50000,Vermont,13,  Regional price parities (RPPs) 9,99.373,99.891,98.307,100.081,99.491,100.273,100.3,99.456,102.073,98.66,(NA)
50000,Vermont,14,  Implicit regional price deflator 10,99.373,101.243,101.144,103.199,103.618,106.343,108.642,109.335,113.449,114.071,(NA)
50000,Vermont,,Employment,,,,,,,,,,,
50000,Vermont,15,  Total employment (number of jobs),421870,424997,429010,432560,433791,435861,437661,433442,409316,421226,436306
51000,Virginia,,Real dollar statistics,,,,,,,,,,,
51000,Virginia,1,  Real GDP (millions of chained 2017 dollars) 1,(NA),(NA),(NA),(NA),(NA),515167.2,527767.5,541070.2,533828.3,562888,576964.3
51000,Virginia,2,  Real personal income (millions of constant (2012) dollars) 2,394342.2,382951.3,393883.1,410329.4,420119.2,434724.7,438591.8,462257.6,479242,486026,(NA)
51000,Virginia,3,  Real PCE (millions of constant (2012) dollars) 3,298922.8,298480,303311.5,308892.1,316891,326015.3,331431,342189,329026.2,352615.9,(NA)
51000,Virginia,,Current dollar statistics (millions of dollars),,,,,,,,,,,
51000,Virginia,4,  Gross domestic product (GDP),(NA),(NA),(NA),(NA),(NA),515167.2,537158.3,561989.6,565063.1,613920.3,663105.5
51000,Virginia,5,  Personal income,402072.1,398579.8,414710.1,433088.2,444691.4,462372.2,479766.6,501811.6,530920.4,578639.7,599042
51000,Virginia,6,  Disposable personal income,356231.8,348961.5,362726.7,376673.5,386860.4,402867.4,419465.7,436536.8,465149.1,499639.6,508670.2
51000,Virginia,7,  Personal consumption expenditures,306745.6,313709.5,323397.4,330467.2,339172.4,349392.3,364477.2,375438,370614.4,415582.1,452039.8
51000,Virginia,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,
51000,Virginia,8,  Real per capita personal income 4,48109,46308,47265,48908,49750,51129,51315,53768,55519,56238,(NA)
51000,Virginia,9,  Real per capita PCE 5,36468,36093,36396,36817,37525,38343,38777,39802,38117,40801,(NA)
51000,Virginia,,Per capita current dollar statistics,,,,,,,,,,,
51000,Virginia,10,  Per capita personal income 6,49052,48198,49764,51620,52659,54380,56133,58368,61474,66838,68985
51000,Virginia,11,  Per capita disposable personal income 7,43459,42198,43526,44896,45811,47382,49077,50776,53859,57713,58578
51000,Virginia,12,  Per capita personal consumption expenditures (PCE) 8,37422,37935,38807,39389,40164,41093,42644,43669,42913,48003,52057
51000,Virginia,,Price indexes,,,,,,,,,,,
51000,Virginia,13,  Regional price parities (RPPs) 9,102.64,103.629,103.616,103.761,103.022,101.457,102.096,100.152,101.1,102.278,(NA)
51000,Virginia,14,  Implicit regional price deflator 10,102.64,105.032,106.607,106.994,107.296,107.599,110.588,110.101,112.367,118.255,(NA)
51000,Virginia,,Employment,,,,,,,,,,,
51000,Virginia,15,  Total employment (number of jobs),4856833,4898617,4953436,5060270,5156659,5229126,5299069,5329577,5224726,5392698,5599585
53000,Washington,,Real dollar statistics,,,,,,,,,,,
53000,Washington,1,  Real GDP (millions of chained 2017 dollars) 1,(NA),(NA),(NA),(NA),(NA),527169.4,561785.7,588930.4,590401,630819.8,641143.6
53000,Washington,2,  Real personal income (millions of constant (2012) dollars) 2,319364,322942.6,338857,358067,368814.6,375135.3,392478.4,413716.1,441320.5,454854.4,(NA)
53000,Washington,3,  Real PCE (millions of constant (2012) dollars) 3,250299.6,256896.4,262296.2,273285.5,281069.1,285821.2,299041,304762.1,297347.9,318114.2,(NA)
53000,Washington,,Current dollar statistics (millions of dollars),,,,,,,,,,,
53000,Washington,4,  Gross domestic product (GDP),(NA),(NA),(NA),(NA),(NA),527169.4,570337.8,608966.4,621493.2,688631.9,738101.4
53000,Washington,5,  Personal income,324882.7,330952.6,355276.6,376360.8,397270.6,423017.2,451609.2,484334.2,522713.8,574266.8,586520.2
53000,Washington,6,  Disposable personal income,295266.1,297401.9,318181.6,334638.6,351840.5,375839.4,403282.5,431346.3,466720.8,505590.1,506751.5
53000,Washington,7,  Personal consumption expenditures,256777.8,266531.7,279767.5,291926.6,306811.4,325690,345880.5,360564.3,356914.4,403720.9,440420.2
53000,Washington,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,
53000,Washington,8,  Real per capita personal income 4,46258,46306,47942,49867,50413,50375,51994,54161,57175,58777,(NA)
53000,Washington,9,  Real per capita PCE 5,36254,36835,37110,38060,38419,38382,39616,39897,38523,41107,(NA)
53000,Washington,,Per capita current dollar statistics,,,,,,,,,,,
53000,Washington,10,  Per capita personal income 6,47057,47454,50265,52415,54302,56805,59827,63405,67674,74188,75332
53000,Washington,11,  Per capita disposable personal income 7,42767,42643,45017,46604,48092,50470,53425,56469,60425,65315,65087
53000,Washington,12,  Per capita personal consumption expenditures (PCE) 8,37192,38217,39582,40656,41937,43736,45821,47202,46208,52155,56567
53000,Washington,,Price indexes,,,,,,,,,,,
53000,Washington,13,  Regional price parities (RPPs) 9,102.442,102.107,103.313,103.411,104.816,107.452,107.175,108.036,107.899,108.885,(NA)
53000,Washington,14,  Implicit regional price deflator 10,102.442,103.489,106.295,106.632,109.164,113.957,116.089,118.767,119.924,125.894,(NA)
53000,Washington,,Employment,,,,,,,,,,,
53000,Washington,15,  Total employment (number of jobs),3909118,3991747,4094370,4199164,4313722,4432271,4537842,4592322,4435738,4576236,4815623
54000,West Virginia,,Real dollar statistics,,,,,,,,,,,
54000,West Virginia,1,  Real GDP (millions of chained 2017 dollars) 1,(NA),(NA),(NA),(NA),(NA),75172.4,77406.5,76786.6,73952.9,75520.5,76525.5
54000,West Virginia,2,  Real personal income (millions of constant (2012) dollars) 2,74017.8,72005.2,73012.1,73846.3,72980.6,75920.2,77526.3,79811.1,83651.3,82629.1,(NA)
54000,West Virginia,3,  Real PCE (millions of constant (2012) dollars) 3,64320.5,63961.4,64087.1,64921.8,66144,67765.6,68899.5,70025.7,68523.4,69920.5,(NA)
54000,West Virginia,,Current dollar statistics (millions of dollars),,,,,,,,,,,
54000,West Virginia,4,  Gross domestic product (GDP),(NA),(NA),(NA),(NA),(NA),75172.4,79794.3,79883.8,76975.9,86509.9,97417.3
54000,West Virginia,5,  Personal income,65488.4,65152.6,67156.8,68437.8,68067.9,70797.6,74235,76746.6,80741,87617.4,88744.9
54000,West Virginia,6,  Disposable personal income,59669.6,58977.3,60689.3,61774.5,61658.9,64273.2,67802.2,69919.2,74194.2,79840.2,79986
54000,West Virginia,7,  Personal consumption expenditures,57188.1,58309.6,59585.7,61153,62968.6,64022,66466.4,67776.9,66989.9,73693.4,78923.3
54000,West Virginia,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,
54000,West Virginia,8,  Real per capita personal income 4,39821,38782,39402,39996,39750,41651,42818,44329,46738,46344,(NA)
54000,West Virginia,9,  Real per capita PCE 5,34604,34450,34585,35162,36026,37177,38054,38894,38286,39216,(NA)
54000,West Virginia,,Per capita current dollar statistics,,,,,,,,,,,
54000,West Virginia,10,  Per capita personal income 6,35233,35092,36242,37067,37074,38840,41000,42627,45071,49071,49993
54000,West Virginia,11,  Per capita disposable personal income 7,32102,31766,32752,33458,33583,35261,37448,38835,41416,44715,45059
54000,West Virginia,12,  Per capita personal consumption expenditures (PCE) 8,30767,31406,32156,33121,34297,35123,36710,37645,37395,41273,44460
54000,West Virginia,,Price indexes,,,,,,,,,,,
54000,West Virginia,13,  Regional price parities (RPPs) 9,89.157,89.971,90.333,91.005,90.482,88.827,89.207,88.323,87.365,90.763,(NA)
54000,West Virginia,14,  Implicit regional price deflator 10,89.157,91.189,92.941,93.841,94.235,94.204,96.626,97.096,97.102,104.94,(NA)
54000,West Virginia,,Employment,,,,,,,,,,,
54000,West Virginia,15,  Total employment (number of jobs),918958,914247,911678,904270,890209,888822,898085,881634,840864,864509,890610
55000,Wisconsin,,Real dollar statistics,,,,,,,,,,,
55000,Wisconsin,1,  Real GDP (millions of chained 2017 dollars) 1,(NA),(NA),(NA),(NA),(NA),321886.8,328832.4,333698.6,322972.7,334517.3,335688.5
55000,Wisconsin,2,  Real personal income (millions of constant (2012) dollars) 2,261757.1,260444.6,266920.4,280213.6,282116.3,287595,293686.6,300040.2,321084.8,326703.2,(NA)
55000,Wisconsin,3,  Real PCE (millions of constant (2012) dollars) 3,207383,209944.2,213070.7,219644.4,224032.8,228425.9,233683.3,234813.5,233021.4,246726.6,(NA)
55000,Wisconsin,,Current dollar statistics (millions of dollars),,,,,,,,,,,
55000,Wisconsin,4,  Gross domestic product (GDP),(NA),(NA),(NA),(NA),(NA),321886.8,335144.3,347398.6,343783,369032.4,396209.3
55000,Wisconsin,5,  Personal income,244508.3,245762.3,255165.3,266132,270846.6,281979.5,295996.8,307907.6,326836.5,355048,362245.3
55000,Wisconsin,6,  Disposable personal income,218843.8,217673.1,226522.3,234745.6,238235.6,249551.8,263392.8,272613.3,292376.3,314662.1,316668
55000,Wisconsin,7,  Personal consumption expenditures,195140.7,199941.2,206949.5,212242,218417.9,227938.3,236881.7,243754.2,238385.3,267489.6,290410.8
55000,Wisconsin,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,
55000,Wisconsin,8,  Real per capita personal income 4,45649,45238,46193,48362,48537,49276,50128,51026,54492,55412,(NA)
55000,Wisconsin,9,  Real per capita PCE 5,36167,36466,36874,37908,38544,39138,39886,39933,39547,41847,(NA)
55000,Wisconsin,,Per capita current dollar statistics,,,,,,,,,,,
55000,Wisconsin,10,  Per capita personal income 6,42641,42688,44159,45932,46598,48313,50522,52364,55431,60381,61475
55000,Wisconsin,11,  Per capita disposable personal income 7,38166,37809,39202,40515,40988,42757,44957,46361,49587,53513,53741
55000,Wisconsin,12,  Per capita personal consumption expenditures (PCE) 8,34032,34729,35815,36631,37578,39054,40432,41453,40430,45491,49284
55000,Wisconsin,,Price indexes,,,,,,,,,,,
55000,Wisconsin,13,  Regional price parities (RPPs) 9,94.206,94.018,94.203,93.502,93.577,93.532,93.973,94.492,92.657,93.347,(NA)
55000,Wisconsin,14,  Implicit regional price deflator 10,94.206,95.291,96.922,96.415,97.459,99.194,101.788,103.878,102.983,107.929,(NA)
55000,Wisconsin,,Employment,,,,,,,,,,,
55000,Wisconsin,15,  Total employment (number of jobs),3499342,3539199,3585944,3624473,3657732,3678859,3721096,3718385,3581998,3684969,3819180
56000,Wyoming,,Real dollar statistics,,,,,,,,,,,
56000,Wyoming,1,  Real GDP (millions of chained 2017 dollars) 1,(NA),(NA),(NA),(NA),(NA),37620.3,37977.2,38558.2,36181.3,36929.5,37294.2
56000,Wyoming,2,  Real personal income (millions of constant (2012) dollars) 2,32161.2,31911.3,33389.4,33514.3,31411.1,32095.1,34886.7,35840.6,37498.1,38263.6,(NA)
56000,Wyoming,3,  Real PCE (millions of constant (2012) dollars) 3,21768.5,22246,22415,22814.6,22675.7,22893.3,24388.6,24050.2,24182.2,26192.8,(NA)
56000,Wyoming,,Current dollar statistics (millions of dollars),,,,,,,,,,,
56000,Wyoming,4,  Gross domestic product (GDP),(NA),(NA),(NA),(NA),(NA),37620.3,39614.5,39971.4,36675.5,42176.2,49080.6
56000,Wyoming,5,  Personal income,30844.4,30694.1,32679.6,32755.6,31090.1,32487.4,34025.2,35592.6,37866.4,40866.6,42584.7
56000,Wyoming,6,  Disposable personal income,27480.5,27277.9,29090.1,29232,27991,29163.1,30817.8,32046.1,33863.6,35940.5,36817.9
56000,Wyoming,7,  Personal consumption expenditures,21223.3,21914.2,22984.5,23143.3,23542.4,23897.6,24652.3,25235.7,25579.8,28312.5,30465.8
56000,Wyoming,,Real per capita dollar statistics (constant 2012 dollars),,,,,,,,,,,
56000,Wyoming,8,  Real per capita personal income 4,55884,54931,57474,57422,53973,55697,60694,62295,64958,66108,(NA)
56000,Wyoming,9,  Real per capita PCE 5,37826,38294,38583,39090,38963,39728,42430,41802,41891,45253,(NA)
56000,Wyoming,,Per capita current dollar statistics,,,,,,,,,,,
56000,Wyoming,10,  Per capita personal income 6,53596,52836,56252,56122,53421,56377,59195,61863,65558,70522,73248
56000,Wyoming,11,  Per capita disposable personal income 7,47751,46956,50073,50085,48096,50609,53615,55699,58628,62022,63328
56000,Wyoming,12,  Per capita personal consumption expenditures (PCE) 8,36878,37723,39564,39653,40452,41471,42888,43862,44286,48858,52403
56000,Wyoming,,Price indexes,,,,,,,,,,,
56000,Wyoming,13,  Regional price parities (RPPs) 9,97.147,96.718,97.795,97.863,97.741,97.049,92.195,93.823,91.402,91.418,(NA)
56000,Wyoming,14,  Implicit regional price deflator 10,97.147,98.028,100.618,100.912,101.796,102.923,99.863,103.143,101.589,105.698,(NA)
56000,Wyoming,,Employment,,,,,,,,,,,
56000,Wyoming,15,  Total employment (number of jobs),396724,400510,406401,406045,398144,398968,404591,408043,401701,420429,436564
,,,,,,,,,,,,,,
Legend/Footnotes,,,,,,,,,,,,,,
"1. Chained (2017) dollar series are calculated as the product of the chain-type quantity index and the 2017 current-dollar value of the corresponding series, divided by 100. Because the formula for the chain-type quantity indexes uses weights of more than one period, the corresponding chained-dollar estimates are usually not additive. The difference between the United States and sum-of-states reflects federal military and civilian activity located overseas, as well as the differences in source data used to estimate GDP by industry and the expenditures measure of real GDP.",,,,,,,,,,,,,,
2. Real personal income for states is personal income divided by the RPPs and the national PCE price index. The result is a constant dollar (using 2012 as the base year) estimate of real personal income. Calculations are performed on unrounded data.,,,,,,,,,,,,,,
3. Real personal consumption expenditures for states are personal consumption expenditures divided by the RPPs and the national PCE price index. The result is a constant dollar (using 2012 as the base year) estimate of real personal consumption expenditures. Calculations are performed on unrounded data.,,,,,,,,,,,,,,
"4. Real per capita personal income for states is real personal income divided by total midyear population. BEA produced intercensal population statistics for 2010 to 2019 that are tied to the Census Bureau decennial counts for 2010 and 2020 to create consistent time series that are used to prepare per capita personal income statistics. BEA used the Census Bureau Das Gupta method (see https://www2.census.gov/programs-surveys/popest/technical-documentation/methodology/intercensal/2000-2010-intercensal-estimates-methodology.pdf), modified to account for an extra leap year day, to produce the intercensal population statistics that will be used until Census releases its official intercensal population data.",,,,,,,,,,,,,,
"5. Real per capita personal consumption expenditures for states is real personal consumption expenditures divided by total midyear population. BEA produced intercensal population statistics for 2010 to 2019 that are tied to the Census Bureau decennial counts for 2010 and 2020 to create consistent time series that are used to prepare per capita personal consumption expenditure statistics. BEA used the Census Bureau Das Gupta method (see https://www2.census.gov/programs-surveys/popest/technical-documentation/methodology/intercensal/2000-2010-intercensal-estimates-methodology.pdf), modified to account for an extra leap year day, to produce the intercensal population statistics that will be used until Census releases its official intercensal population data.",,,,,,,,,,,,,,
"6. Per capita personal income is total personal income divided by total midyear population. BEA produced intercensal population figures for 2010 to 2019 that are tied to the Census Bureau decennial counts for 2010 and 2020 to create consistent time series that are used to prepare per capita personal income statistics. BEA used the Census Bureau Das Gupta method (see https://www2.census.gov/programs-surveys/popest/technical-documentation/methodology/intercensal/2000-2010-intercensal-estimates-methodology.pdf), modified to account for an extra leap year day, to produce the intercensal population figures that will be used until Census releases its official intercensal population data.",,,,,,,,,,,,,,
"7. Per capita disposable personal income is total disposable personal income divided by total midyear population. BEA produced intercensal population figures for 2010 to 2019 that are tied to the Census Bureau decennial counts for 2010 and 2020 to create consistent time series that are used to prepare per capita personal income statistics. BEA used the Census Bureau Das Gupta method (see https://www2.census.gov/programs-surveys/popest/technical-documentation/methodology/intercensal/2000-2010-intercensal-estimates-methodology.pdf), modified to account for an extra leap year day, to produce the intercensal population figures that will be used until Census releases its official intercensal population data.",,,,,,,,,,,,,,
"8. Per capita PCE estimates are in current dollars. Per capita values are computed from unrounded data. BEA produced intercensal population figures for 2010 to 2019 that are tied to the Census Bureau decennial counts for 2010 and 2020 to create consistent time series that are used to prepare per capita PCE statistics. BEA used the Census Bureau Das Gupta method (see https://www2.census.gov/programs-surveys/popest/technical-documentation/methodology/intercensal/2000-2010-intercensal-estimates-methodology.pdf), modified to account for an extra leap year day, to produce the intercensal population figures that will be used until Census releases its official intercensal population data.",,,,,,,,,,,,,,
9. Regional price parities (RPPs) measure price level differences across regions for one time period.  Each annual set of RPPs is estimated relative to the US average for that year and thus cannot be compared meaningfully across years (see the IRPD for an adjustment that enables regional time-to-time comparisons).,,,,,,,,,,,,,,
10. Implicit regional price deflators (IRPDs) are derived as the product of two terms--the regional price parity and the U.S. PCE price index.  The year to-year change in the IRPDs is an indirect measure of regional inflation.,,,,,,,,,,,,,,
(NA) In the latest year (NA) indicates the statistic has not yet been published. (NA) in early years indicates the statistic is not available due to source data or methodological reasons.,,,,,,,,,,,,,,
"  Last updated: October 4, 2023.",,,,,,,,,,,,,,
